{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Hydro_dam;Hydro_river;Solar
266;0.000100797;0.000343391;2.34968E-06;0.000114155;0;0.111747084;0.134584278;0.34755898;0
267;0.000101097;0.000296592;1.17484E-06;0.000114155;0;0.091518721;0.134840645;0.347406278;0
268;9.67769E-05;0.000298292;1.40981E-05;0.000114155;0;0.094376957;0.135088742;0.34726312;0
269;8.85571E-05;0.000329891;3.75949E-05;0.000114155;0;0.115929599;0.135328568;0.347081787;0
270;8.76472E-05;0.000339991;9.39872E-05;0.000114155;0;0.115135031;0.135584935;0.346938629;0
271;9.12371E-05;0.000298492;0.0001821;0.000114155;0;0.112276796;0.135833032;0.346766839;0
272;9.97268E-05;0.000240494;0.000158603;0.000114155;0;0.097687654;0.136081129;0.346614138;0
273;0.000107897;0.000229194;0.000146855;0.000114155;0.017548419;0.07342024;0.136320956;0.34647098;0
274;0.000115296;0.000213694;0.000164478;0.000114155;0.122838934;0.037267421;0.136577323;0.346289646;0.061788152
275;0.000119596;0.000186395;0.000187974;0.000114155;0.157935772;0.028714785;0.13682542;0.346146488;0.155584913
276;0.000120296;0.000167796;0.000206772;0.000114155;0.184258401;0.018308158;0.137073516;0.345974698;0.192349533
277;0.000118596;0.000193795;0.000187974;0.000114155;0.219355239;0.028516143;0.137329883;0.345821997;0.192449491
278;0.000119096;0.000165896;0.000190324;0.000114155;0.228129449;0.050863353;0.13756971;0.345650207;0.145569103
279;0.000115696;0.000177595;0.000213821;0.000114155;0.166709982;0.081310736;0.137817807;0.345497505;0.048455729
280;0.000114396;0.000178895;0.00022322;0.000114155;0.052645257;0.096297161;0.138065904;0.345354347;0
281;0.000116396;0.000195595;0.00022322;0.000114155;0;0.112872721;0.138322271;0.345182558;0
282;0.000129396;0.000198895;0.000164478;0.000114155;0;0.137945739;0.138562098;0.345029856;0
283;0.000134196;0.000176195;0.000117484;0.000114155;0;0.181117237;0.138810194;0.344858066;0
284;0.000128496;0.000175695;8.8113E-05;0.000114155;0;0.20167667;0.139066561;0.344705364;0
285;0.000120396;0.000176495;5.8742E-05;0.000114155;0;0.243656317;0.139314658;0.344533575;0
286;0.000111796;0.000219294;3.75949E-05;0.000114155;0;0.280405062;0.139554485;0.344390417;0
287;0.000107597;0.000266193;2.34968E-05;0.000114155;0;0.333254833;0.139802582;0.344237715;0
288;9.77369E-05;0.000334391;9.39872E-06;0.000114155;0;0.369606294;0.140058949;0.344065925;0
289;9.4217E-05;0.000346591;5.8742E-06;0.000114155;0;0.418019731;0.140307046;0.343913223;0
290;8.99071E-05;0.000354391;2.34968E-06;0.000114155;0;0.413969644;0.140546872;0.343741434;0
291;9.2077E-05;0.000303492;1.17484E-06;0.000114155;0;0.418814298;0.140803239;0.343598276;0
292;8.83072E-05;0.000303892;1.40981E-05;0.000114155;0;0.476641152;0.141051336;0.343445574;0
293;8.08574E-05;0.000337791;3.75949E-05;0.000114155;0;0.494883096;0.141299433;0.343273784;0
294;7.91575E-05;0.000346591;9.39872E-05;0.000114155;0;0.477170863;0.14153926;0.343121082;0
295;8.00374E-05;0.000299892;0.0001821;0.000114155;0;0.455750649;0.141795627;0.342949293;0
296;8.48373E-05;0.000237594;0.000158603;0.000114155;0;0.441161508;0.142043724;0.342806135;0
297;9.09971E-05;0.000226294;0.000146855;0.000114155;0.017548419;0.416485774;0.14229182;0.342624801;0
298;9.92368E-05;0.000211394;0.000164478;0.000114155;0.078967886;0.357533283;0.142548187;0.342481643;0
299;0.000105697;0.000190495;0.000187974;0.000114155;0.114064724;0.397857581;0.142788014;0.342328942;0.002014757
300;0.000109896;0.000181095;0.000206772;0.000114155;0.157935772;0.424519734;0.143036111;0.342157152;0.043714712
301;0.000111596;0.000213194;0.000187974;0.000114155;0.140387353;0.438579163;0.143284208;0.34200445;0.064047206
302;0.000111296;0.000183595;0.000190324;0.000114155;0.114064724;0.435720928;0.143540575;0.34183266;0.02631899
303;0.000105797;0.000197495;0.000213821;0.000114155;0.070193676;0.475052017;0.143780402;0.341689502;0
304;0.000105097;0.000199395;0.00022322;0.000114155;0.017548419;0.505687006;0.144028498;0.341536801;0
305;0.000109596;0.000209295;0.00022322;0.000114155;0;0.53354101;0.144284865;0.341365011;0
306;0.000122796;0.000201395;0.000164478;0.000114155;0;0.576458688;0.144532962;0.341212309;0
307;0.000130196;0.000176695;0.000117484;0.000114155;0;0.634947681;0.144772789;0.34104052;0
308;0.000126896;0.000174995;8.8113E-05;0.000114155;0;0.616308453;0.145020886;0.340897362;0
309;0.000119796;0.000178295;5.8742E-05;0.000114155;0;0.592504536;0.145277253;0.340725572;0
310;0.000111196;0.000223494;3.75949E-05;0.000114155;0;0.551253243;0.14552535;0.34057287;0
311;0.000105697;0.000269793;2.34968E-05;0.000114155;0;0.516038455;0.145773446;0.340420168;0
312;9.4457E-05;0.000336291;9.39872E-06;0.000114155;0;0.459072382;0.146021543;0.340248379;0
313;9.1687E-05;0.000346391;5.8742E-06;0.000114155;0;0.391291364;0.044541657;0.340105221;0
314;8.91871E-05;0.000361691;2.34968E-06;0.000114155;0;0.363834644;0.044789754;0.339933431;0
315;9.2667E-05;0.000309492;1.17484E-06;0.000114155;0;0.325099481;0.045038677;0.339780729;0
316;9.03971E-05;0.000309992;1.40981E-05;0.000114155;0;0.30407655;0.045287601;0.33960894;0
317;8.67672E-05;0.000343991;3.75949E-05;0.000114155;0;0.354873689;0.045534871;0.339456238;0
318;9.52469E-05;0.000352091;9.39872E-05;0.000114155;0;0.384460291;0.045783795;0.33931308;0
319;0.000115196;0.000302692;0.0001821;0.000114155;0;0.399844;0.046032719;0.33914129;0
320;0.000139496;0.000236994;0.000158603;0.000114155;0;0.413969644;0.046280816;0.338988588;0
321;0.000150795;0.000224294;0.000146855;0.000114155;0.035096838;0.380012921;0.04652974;0.338816799;0
322;0.000153395;0.000211594;0.000164478;0.000114155;0.210581029;0.226219976;0.046778663;0.338664097;0
323;0.000157495;0.000191695;0.000187974;0.000114155;0.272000496;0.146365946;0.047025933;0.338520939;0
324;0.000159395;0.000182095;0.000206772;0.000114155;0.315871544;0.124018737;0.047274857;0.338339605;0.03568907
325;0.000150595;0.000220794;0.000187974;0.000114155;0.333419963;0.10372416;0.047523781;0.338196447;0.020420457
326;0.000154095;0.000194495;0.000190324;0.000114155;0.280774706;0.083495797;0.047771878;0.338024658;0.010786488
327;0.000149895;0.000211994;0.000213821;0.000114155;0.20180682;0.111416014;0.048020802;0.337871956;0
328;0.000148395;0.000214094;0.00022322;0.000114155;0.061419467;0.130916024;0.048269726;0.337700166;0
329;0.000148195;0.000223094;0.00022322;0.000114155;0;0.147557798;0.048517822;0.337547465;0
330;0.000153195;0.000213294;0.000164478;0.000114155;0;0.184703826;0.048765919;0.337404307;0
331;0.000155795;0.000187395;0.000117484;0.000114155;0;0.196843051;0.049014843;0.337232517;0
332;0.000147795;0.000186695;8.8113E-05;0.000114155;0;0.22913339;0.04926294;0.337079815;0
333;0.000137396;0.000193495;5.8742E-05;0.000114155;0;0.259713201;0.049511864;0.336908025;0
334;0.000126696;0.000241594;3.75949E-05;0.000114155;0;0.322715779;0.049760788;0.336755324;0
335;0.000118996;0.000288192;2.34968E-05;0.000114155;0;0.368734477;0.050008885;0.336583534;0
336;0.000105897;0.00036879;9.39872E-06;0.000114155;0;0.38293737;0.050257808;0.336440376;0
337;0.000111896;0.000284593;5.8742E-06;0.000114155;0;0.331996768;0.050505905;0.336287674;0
338;0.000105397;0.000337091;2.34968E-06;0.000114155;0;0.308921205;0.050754002;0.336115885;0
339;0.000103797;0.000325791;1.17484E-06;0.000114155;0;0.277017114;0.051002926;0.335963183;0
340;0.000104197;0.000293692;1.40981E-05;0.000114155;0;0.263288754;0.05125185;0.335791393;0
341;0.000105497;0.000248993;3.75949E-05;0.000114155;0;0.233845616;0.051499947;0.335648235;0
342;0.000106197;0.000318892;9.39872E-05;0.000114155;0;0.222567172;0.051748871;0.335495533;0
343;0.000127196;0.000250793;0.0001821;0.000114155;0;0.201610456;0.051997794;0.335323744;0
344;0.000141795;0.000264693;0.000158603;0.000114155;0;0.179395674;0.052245064;0.335171042;0
345;0.000150495;0.000256093;0.000146855;0.000114155;0.035096838;0.138541664;0.052493988;0.334999252;0
346;0.000150895;0.000257493;0.000164478;0.000114155;0.219355239;0.094112101;0.052742912;0.334856094;0
347;0.000152995;0.000243394;0.000187974;0.000114155;0.289548916;0.068178302;0.052991009;0.334674761;0.010712519
348;0.000155795;0.000211894;0.000206772;0.000114155;0.333419963;0.049539074;0.053239933;0.334531603;0.015614468
349;0.000148395;0.000232894;0.000187974;0.000114155;0.350968382;0.026860794;0.053488857;0.334378901;0.030308321
350;0.000150595;0.000212094;0.000190324;0.000114155;0.307097335;0.030899845;0.053736126;0.334207111;0.020612377
351;0.000147195;0.000231294;0.000213821;0.000114155;0.219355239;0.047552655;0.05398505;0.334063953;0.029942474
352;0.000142195;0.000272493;0.00022322;0.000114155;0.061419467;0.019963507;0.054233974;0.33388262;0
353;0.000139895;0.000320692;0.00022322;0.000114155;0;0.014258072;0.054482071;0.333739462;0
354;0.000151495;0.000243294;0.000164478;0.000114155;0;0.029707994;0.054730995;0.33358676;0
355;0.000154795;0.000217994;0.000117484;0.000114155;0;0.042310717;0.054979919;0.33341497;0
356;0.000149295;0.000196395;8.8113E-05;0.000114155;0;0.059294596;0.055228843;0.333271812;0
357;0.000138096;0.000209495;5.8742E-05;0.000114155;0;0.07308917;0.055476112;0.333090479;0
358;0.000122296;0.000313092;3.75949E-05;0.000114155;0;0.107840461;0.055725036;0.332947321;0
359;0.000123596;0.000278993;2.34968E-05;0.000114155;0;0.126468653;0.055973133;0.332775531;0
360;0.000110896;0.000347591;9.39872E-06;0.000114155;0;0.122429602;0.056222057;0.332622829;0
361;0.000109396;0.000336891;5.8742E-06;0.000114155;0;0.13051874;0.056255964;0.332479671;0
362;0.000104197;0.00038059;2.34968E-06;0.000114155;0;0.115068817;0.055932611;0.332298338;0
363;0.000103697;0.000348091;1.17484E-06;0.000114155;0;0.102135025;0.055609258;0.33215518;0
364;0.000102997;0.000321292;1.40981E-05;0.000114155;0;0.087214814;0.055285905;0.33198339;0
365;0.000103097;0.000289992;3.75949E-05;0.000114155;0;0.088009381;0.054963379;0.331830689;0
366;0.000116096;0.000228694;9.39872E-05;0.000114155;0;0.092048432;0.054640026;0.331658899;0
367;0.000129696;0.000232194;0.0001821;0.000114155;0;0.113876966;0.054316673;0.331506197;0
368;0.000143795;0.000254593;0.000158603;0.000114155;0;0.111813298;0.05399332;0.331363039;0
369;0.000148795;0.000285193;0.000146855;0.000114155;0.035096838;0.094906668;0.053669967;0.33119125;0
370;0.000150495;0.000268193;0.000164478;0.000114155;0.219355239;0.145372737;0.053346614;0.331038548;0.025377384
371;0.000152695;0.000249693;0.000187974;0.000114155;0.298323125;0.191071401;0.053023261;0.330866758;0.112103103
372;0.000152495;0.000243294;0.000206772;0.000114155;0.350968382;0.1627539;0.052699909;0.330714056;0.144209671
373;0.000145995;0.000259293;0.000187974;0.000114155;0.368516802;0.130386312;0.052376556;0.330570898;0.162422052
374;0.000145495;0.000270893;0.000190324;0.000114155;0.324645754;0.107376963;0.052053203;0.330399109;0.105026063
375;0.000137496;0.000328791;0.000213821;0.000114155;0.228129449;0.080317527;0.05172985;0.330246407;0.048042902
376;0.000135196;0.000334691;0.00022322;0.000114155;0.061419467;0.067714804;0.051406497;0.330074617;0
377;0.000136196;0.000338191;0.00022322;0.000114155;0;0.051061995;0.051083144;0.329921915;0
378;0.000147995;0.000274893;0.000164478;0.000114155;0;0.049870143;0.050759791;0.329750126;0
379;0.000153995;0.000244894;0.000117484;0.000114155;0;0.048678292;0.050436438;0.329606968;0
380;0.000149595;0.000209495;8.8113E-05;0.000114155;0;0.041781005;0.050112258;0.329454266;0
381;0.000133896;0.000283393;5.8742E-05;0.000114155;0;0.038933805;0.049788905;0.329282476;0
382;0.000123096;0.000337091;3.75949E-05;0.000114155;0;0.053191877;0.049465552;0.329129774;0
383;0.000126896;0.000280993;2.34968E-05;0.000114155;0;0.064128215;0.049143853;0.328957985;0
384;0.000109296;0.000420889;9.39872E-06;0.000114155;0;0.081972876;0.048820501;0.328814827;0
385;0.000103697;0.000450888;5.8742E-06;0.000114155;0;0.07911464;0.048496321;0.328633493;0
386;0.000100597;0.000471188;2.34968E-06;0.000114155;0;0.070230934;0.048172968;0.328461704;0
387;0.000103097;0.000401489;1.17484E-06;0.000114155;0;0.07911464;0.047849615;0.328261283;0
388;9.96468E-05;0.00039759;1.40981E-05;0.000114155;0;0.07911464;0.047526262;0.328089493;0
389;9.07371E-05;0.000446388;3.75949E-05;0.000114155;0;0.087214814;0.047202909;0.327917703;0
390;9.59169E-05;0.000459188;9.39872E-05;0.000114155;0;0.096098519;0.046879556;0.327717282;0
391;0.000114896;0.000401089;0.0001821;0.000114155;0;0.093251319;0.046556203;0.327545493;0
392;0.000138796;0.000320392;0.000158603;0.000114155;0;0.089201232;0.04623285;0.327345071;0
393;0.000148695;0.000302992;0.000146855;0.000114155;0.043871048;0.080317527;0.045909497;0.327173282;0
394;0.000152095;0.000277693;0.000164478;0.000114155;0.263226287;0.085482215;0.045586144;0.326982404;0.035540132
395;0.000155495;0.000248393;0.000187974;0.000114155;0.324645754;0.055575579;0.045262792;0.326801071;0.083815936
396;0.000155895;0.000233894;0.000206772;0.000114155;0.359742592;0.052397309;0.044939439;0.326629281;0.15549495
397;0.000146795;0.000278293;0.000187974;0.000114155;0.368516802;0.059294596;0.044616086;0.32642886;0.123138486
398;0.000151195;0.000244094;0.000190324;0.000114155;0.315871544;0.071025502;0.044292733;0.326257071;0.091299806
399;0.000147195;0.000264993;0.000213821;0.000114155;0.228129449;0.128863391;0.04396938;0.326066193;0
400;0.000145695;0.000267693;0.00022322;0.000114155;0.043871048;0.134502613;0.043646027;0.32588486;0
401;0.000146095;0.000279993;0.00022322;0.000114155;0;0.137416027;0.043323501;0.32571307;0
402;0.000152795;0.000267293;0.000164478;0.000114155;0;0.151144387;0.043000148;0.325512649;0
403;0.000157395;0.000235594;0.000117484;0.000114155;0;0.16115373;0.042676795;0.325340859;0
404;0.000151395;0.000234094;8.8113E-05;0.000114155;0;0.185763249;0.042353442;0.325149982;0
405;0.000141995;0.000238294;5.8742E-05;0.000114155;0;0.199028112;0.042030089;0.324968649;0
406;0.000130496;0.000302492;3.75949E-05;0.000114155;0;0.199425395;0.041706737;0.324796859;0
407;0.000122896;0.00036479;2.34968E-05;0.000114155;0;0.218859191;0.041383384;0.324596438;0
408;0.000109696;0.000460088;9.39872E-06;0.000114155;0;0.235037467;0.041060031;0.324424648;0
409;0.000104697;0.000481787;5.8742E-06;0.000114155;0;0.244318456;0.040736678;0.324224227;0
410;0.000101797;0.000503087;2.34968E-06;0.000114155;0;0.259249703;0.040413325;0.324052438;0
411;0.000104697;0.000422889;1.17484E-06;0.000114155;0;0.26932526;0.040089972;0.323880648;0
412;0.000101197;0.000417089;1.40981E-05;0.000114155;0;0.269722544;0.039766619;0.323680227;0
413;9.2837E-05;0.000460788;3.75949E-05;0.000114155;0;0.274964482;0.039443266;0.323508437;0
414;9.71069E-05;0.000485587;9.39872E-05;0.000114155;0;0.273375347;0.039119913;0.323308016;0
415;0.000115596;0.000429689;0.0001821;0.000114155;0;0.262494187;0.03879656;0.323136226;0
416;0.000139396;0.000351391;0.000158603;0.000114155;0;0.243921173;0.03847238;0.322964437;0
417;0.000149295;0.000333891;0.000146855;0.000114155;0.043871048;0.193852387;0.038149028;0.322764016;0
418;0.000152195;0.000311592;0.000164478;0.000114155;0.228129449;0.126865937;0.037825675;0.322592226;0
419;0.000154795;0.000273293;0.000187974;0.000114155;0.289548916;0.087082386;0.037502322;0.322391805;0.123118495
420;0.000153495;0.000250993;0.000206772;0.000114155;0.333419963;0.050598497;0.037180623;0.322220015;0.171288343
421;0.000144895;0.000290292;0.000187974;0.000114155;0.359742592;0.039662159;0.03685727;0.322029138;0.224036277
422;0.000148795;0.000248093;0.000190324;0.000114155;0.307097335;0.048214795;0.03653309;0.321847804;0.109324265
423;0.000143495;0.000266093;0.000213821;0.000114155;0.228129449;0.036936351;0.036209737;0.321676015;0.035112311
424;0.000140195;0.000267493;0.00022322;0.000114155;0.043871048;0.021155358;0.035886384;0.321475594;0
425;0.000138696;0.000285293;0.00022322;0.000114155;0;0.021155358;0.035563031;0.321303804;0
426;0.000146895;0.000280293;0.000164478;0.000114155;0;0.021155358;0.035239678;0.321112927;0
427;0.000153595;0.000246094;0.000117484;0.000114155;0;0.030039064;0.034916325;0.320931593;0
428;0.000148495;0.000239894;8.8113E-05;0.000114155;0;0.042641787;0.034592973;0.320759804;0
429;0.000138896;0.000241594;5.8742E-05;0.000114155;0;0.049870143;0.03426962;0.320559382;0
430;0.000127096;0.000304192;3.75949E-05;0.000114155;0;0.042641787;0.033946267;0.320387593;0
431;0.000121896;0.000360891;2.34968E-05;0.000114155;0;0.042641787;0.033622914;0.320196716;0
432;0.000111196;0.000444988;9.39872E-06;0.000114155;0;0.043502568;0.033299561;0.320015382;0
433;0.000106897;0.000456188;5.8742E-06;0.000114155;0;0.06538628;0.032976208;0.319843592;0
434;0.000102097;0.000470888;2.34968E-06;0.000114155;0;0.075870156;0.032652855;0.319643171;0
435;0.000104097;0.00039479;1.17484E-06;0.000114155;0;0.093317533;0.032329502;0.319471382;0
436;9.95668E-05;0.00038949;1.40981E-05;0.000114155;0;0.163217398;0.032006149;0.319280504;0
437;8.92171E-05;0.000426389;3.75949E-05;0.000114155;0;0.193455104;0.031682796;0.319099171;0
438;8.83572E-05;0.000433489;9.39872E-05;0.000114155;0;0.191799755;0.03136027;0.318927381;0
439;9.3147E-05;0.00037259;0.0001821;0.000114155;0;0.163482254;0.031036917;0.31872696;0
440;0.000102897;0.000293592;0.000158603;0.000114155;0;0.166660524;0.030713565;0.318555171;0
441;0.000112596;0.000275493;0.000146855;0.000114155;0.017548419;0.162290403;0.030390212;0.318364293;0
442;0.000120896;0.000258393;0.000164478;0.000114155;0.114064724;0.232984835;0.030066859;0.31818296;0
443;0.000126596;0.000233694;0.000187974;0.000114155;0.140387353;0.235898249;0.029743506;0.31801117;0
444;0.000127996;0.000218894;0.000206772;0.000114155;0.122838934;0.317937338;0.029420153;0.317810749;0
445;0.000126596;0.000257693;0.000187974;0.000114155;0.157935772;0.346585909;0.0290968;0.317638959;0
446;0.000128396;0.000221694;0.000190324;0.000114155;0.157935772;0.440631796;0.028773447;0.317448082;0
447;0.000124896;0.000236694;0.000213821;0.000114155;0.087742096;0.515310101;0.028450094;0.317266749;0
448;0.000123296;0.000235094;0.00022322;0.000114155;0.00877421;0.528243893;0.028126741;0.317075871;0
449;0.000122496;0.000244494;0.00022322;0.000114155;0;0.531951875;0.027803388;0.316894538;0
450;0.000133196;0.000231294;0.000164478;0.000114155;0;0.525518086;0.027480035;0.316722748;0
451;0.000139995;0.000197095;0.000117484;0.000114155;0;0.534810111;0.027156683;0.316531871;0
452;0.000134396;0.000191395;8.8113E-05;0.000114155;0;0.536796529;0.026832503;0.316350537;0
453;0.000125596;0.000190995;5.8742E-05;0.000114155;0;0.554166657;0.02650915;0.31615966;0
454;0.000116896;0.000236294;3.75949E-05;0.000114155;0;0.546805872;0.026185797;0.315978327;0
455;0.000112796;0.000283893;2.34968E-05;0.000114155;0;0.520949323;0.025862444;0.315806537;0
456;0.000103897;0.000352691;9.39872E-06;0.000114155;0;0.523465453;0.025540745;0.31561566;0
457;9.93268E-05;0.00036349;5.8742E-06;0.000114155;0;0.526776151;0.025217392;0.315434326;0
458;9.4097E-05;0.00037729;2.34968E-06;0.000114155;0;0.516237096;0.024893212;0.315243449;0
459;9.65169E-05;0.000319292;1.17484E-06;0.000114155;0;0.514250678;0.024569859;0.315062115;0
460;9.3027E-05;0.000317392;1.40981E-05;0.000114155;0;0.543296532;0.024246506;0.314890326;0
461;8.54472E-05;0.000352391;3.75949E-05;0.000114155;0;0.560600446;0.023923153;0.314699449;0
462;8.46173E-05;0.000361391;9.39872E-05;0.000114155;0;0.588984161;0.023599801;0.314518115;0
463;8.51173E-05;0.000311792;0.0001821;0.000114155;0;0.602778735;0.023276448;0.314327238;0
464;8.98971E-05;0.000247594;0.000158603;0.000114155;0;0.613726109;0.022953095;0.314145904;0
465;9.62269E-05;0.000236194;0.000146855;0.000114155;0;0.61491796;0.022629742;0.313974115;0
466;0.000105397;0.000220294;0.000164478;0.000114155;0.043871048;0.651997774;0.022306389;0.313783237;0
467;0.000112096;0.000195995;0.000187974;0.000114155;0.087742096;0.644758382;0.021983036;0.313601904;0.032524394
468;0.000114996;0.000182895;0.000206772;0.000114155;0.087742096;0.691317828;0.021659683;0.313411027;0.047279221
